EngagementID,ContentID,ContentType,Views,Clicks,Likes,EngagementDate,CampaignID,ProductID
1612,24,SOCIAL MEDIA,3619,417,68,11-08-2024 00:00,11,13
1615,1,BLOG,813,11,0,09-12-2025 00:00,7,16
1616,2,SOCIAL MEDIA,4737,445,136,17-12-2023 00:00,11,7
1617,1,BLOG,7361,1919,329,19-05-2023 00:00,14,12
1618,40,VIDEO,1086,27,0,24-07-2025 00:00,14,4
1619,33,BLOG,906,18,0,28-12-2025 00:00,9,18
1620,1,BLOG,6216,1342,535,13-04-2023 00:00,12,12
1623,28,VIDEO,766,19,1,20-05-2025 00:00,8,1
1624,39,BLOG,4123,840,167,25-04-2023 00:00,7,7
1625,27,SOCIAL MEDIA,2289,420,86,08-08-2024 00:00,10,16
1626,43,VIDEO,1749,213,21,30-03-2025 00:00,10,14
1627,40,SOCIAL MEDIA,2347,78,9,21-01-2025 00:00,12,13
1628,3,BLOG,2702,95,6,05-03-2025 00:00,7,17
1630,39,BLOG,8455,2832,673,15-04-2023 00:00,13,15
1631,29,BLOG,878,34,2,24-11-2024 00:00,14,11
1634,16,SOCIAL MEDIA,1880,261,21,24-02-2025 00:00,11,6
1635,12,VIDEO,1149,74,6,03-03-2025 00:00,6,19
1636,47,SOCIAL MEDIA,3394,1017,175,26-12-2023 00:00,10,19
1637,27,VIDEO,3353,586,37,03-06-2024 00:00,10,16
1638,3,VIDEO,3441,986,195,26-09-2023 00:00,6,4
1642,22,SOCIAL MEDIA,714,18,0,21-07-2025 00:00,8,7
1643,42,VIDEO,285,22,1,05-07-2025 00:00,10,20
1644,14,SOCIAL MEDIA,9091,3366,511,02-02-2023 00:00,15,15
1645,4,VIDEO,7207,1077,343,14-08-2023 00:00,2,14
1646,14,VIDEO,2395,759,128,19-01-2024 00:00,16,6
1647,31,SOCIAL MEDIA,2071,279,47,03-07-2024 00:00,3,16
1650,12,BLOG,6491,1349,567,07-01-2023 00:00,15,6
1651,16,BLOG,1186,128,6,14-12-2024 00:00,19,2
1653,39,VIDEO,403,4,0,17-09-2025 00:00,3,4
1654,39,BLOG,3864,825,351,04-05-2023 00:00,20,10
1655,25,SOCIAL MEDIA,200,4,0,18-10-2025 00:00,12,12
1656,20,SOCIAL MEDIA,997,17,0,11-09-2025 00:00,8,2
1657,40,SOCIAL MEDIA,2671,150,5,02-11-2024 00:00,2,10
1658,33,VIDEO,3933,1509,287,08-09-2023 00:00,14,16
1659,31,SOCIAL MEDIA,664,74,3,26-03-2025 00:00,5,4
1660,43,VIDEO,1621,137,17,27-02-2025 00:00,15,8
1661,4,SOCIAL MEDIA,875,33,0,02-12-2025 00:00,13,15
1662,11,VIDEO,7255,1085,436,12-04-2023 00:00,14,10
1663,44,BLOG,907,34,1,23-04-2025 00:00,7,5
1664,49,BLOG,473,135,33,11-01-2024 00:00,15,1
1665,17,SOCIAL MEDIA,4362,388,70,24-03-2024 00:00,13,6
1666,3,SOCIAL MEDIA,106,6,0,13-03-2025 00:00,5,2
1667,12,SOCIAL MEDIA,210,2,0,03-10-2025 00:00,3,7
1668,36,VIDEO,384,15,0,06-11-2025 00:00,6,12
1669,33,SOCIAL MEDIA,5672,1412,135,07-06-2023 00:00,7,13
1670,45,BLOG,754,90,12,14-01-2025 00:00,18,7
1671,19,SOCIAL MEDIA,6328,1226,317,05-11-2023 00:00,9,11
1672,13,VIDEO,5421,1005,137,19-07-2023 00:00,1,17
1673,21,BLOG,879,22,0,11-11-2025 00:00,14,10
1674,28,SOCIAL MEDIA,3430,228,17,05-05-2024 00:00,11,7
1675,40,SOCIAL MEDIA,1717,102,9,29-05-2025 00:00,15,3
1676,31,SOCIAL MEDIA,929,344,132,22-05-2023 00:00,17,12
1677,18,BLOG,3170,236,10,26-12-2024 00:00,5,5
1679,23,SOCIAL MEDIA,858,38,1,16-08-2025 00:00,2,2
1681,32,VIDEO,681,61,4,27-05-2025 00:00,12,7
1682,3,SOCIAL MEDIA,1860,361,86,27-07-2023 00:00,4,3
1683,1,BLOG,7735,2945,626,11-03-2023 00:00,5,11
1684,12,SOCIAL MEDIA,2451,151,21,25-11-2024 00:00,18,6
1686,14,BLOG,7492,1801,234,09-04-2023 00:00,2,16
1687,46,VIDEO,229,30,7,25-04-2024 00:00,2,2
1688,41,SOCIAL MEDIA,1889,173,33,27-08-2023 00:00,15,17
1689,36,VIDEO,1171,185,10,27-08-2024 00:00,2,13
1690,22,VIDEO,760,21,0,24-10-2025 00:00,7,18
1691,30,BLOG,914,63,1,19-07-2025 00:00,5,7
1692,10,SOCIAL MEDIA,3662,918,119,17-02-2023 00:00,6,15
1693,4,VIDEO,1148,226,12,08-09-2024 00:00,6,11
1695,41,BLOG,3072,197,16,12-07-2024 00:00,9,3
1698,38,SOCIAL MEDIA,6408,2800,607,18-04-2023 00:00,3,7
1700,7,BLOG,286,20,2,07-05-2025 00:00,5,2
1701,23,VIDEO,3614,230,51,22-08-2024 00:00,11,16
1702,46,VIDEO,4874,986,196,29-06-2024 00:00,13,4
1705,31,SOCIAL MEDIA,9142,1364,502,26-03-2023 00:00,5,8
1706,37,VIDEO,203,9,0,23-12-2025 00:00,4,14
1709,32,VIDEO,2386,518,93,30-04-2023 00:00,16,14
1711,31,VIDEO,603,81,8,01-03-2025 00:00,7,10
1712,10,SOCIAL MEDIA,3117,348,39,18-07-2024 00:00,9,7
1714,19,BLOG,3635,346,80,21-05-2024 00:00,19,8
1715,12,BLOG,9195,3901,1151,14-02-2023 00:00,11,15
1716,44,BLOG,295,29,3,31-12-2024 00:00,1,2
1717,1,SOCIAL MEDIA,1924,136,7,01-03-2025 00:00,13,19
1718,21,SOCIAL MEDIA,3552,882,79,27-06-2024 00:00,3,12
1719,31,BLOG,3043,538,112,13-07-2024 00:00,5,17
1720,19,SOCIAL MEDIA,1846,158,13,17-08-2024 00:00,7,20
1721,16,SOCIAL MEDIA,6906,541,83,25-08-2023 00:00,19,9
1723,43,SOCIAL MEDIA,2177,230,26,06-12-2024 00:00,13,5
1724,42,VIDEO,2080,467,169,28-10-2023 00:00,14,17
1725,13,VIDEO,1557,401,119,09-09-2023 00:00,13,13
1726,24,VIDEO,3831,535,145,26-04-2023 00:00,2,19
1727,16,BLOG,4127,965,241,30-07-2023 00:00,3,11
1728,6,SOCIAL MEDIA,2951,369,49,30-12-2024 00:00,5,6
1729,24,SOCIAL MEDIA,3437,810,202,25-03-2024 00:00,19,19
1730,48,BLOG,1278,40,2,20-04-2025 00:00,8,15
1732,48,SOCIAL MEDIA,2811,228,19,13-02-2025 00:00,3,6
1733,23,BLOG,1770,87,7,13-09-2024 00:00,17,3
1734,4,SOCIAL MEDIA,776,49,2,05-07-2025 00:00,11,20
1735,7,SOCIAL MEDIA,4302,1198,176,02-08-2023 00:00,12,1
1736,38,BLOG,5638,2300,358,19-06-2023 00:00,5,10
1737,20,BLOG,1043,146,5,27-01-2025 00:00,6,10
1738,18,SOCIAL MEDIA,364,27,2,10-06-2025 00:00,10,20
1739,44,VIDEO,1693,235,52,13-05-2024 00:00,11,1
1740,11,VIDEO,1282,68,1,23-05-2025 00:00,1,13
1741,13,BLOG,7359,2674,1181,14-03-2023 00:00,15,16
1742,36,VIDEO,508,139,64,23-01-2023 00:00,1,20
1743,38,SOCIAL MEDIA,1955,183,32,16-02-2024 00:00,12,20
1745,26,SOCIAL MEDIA,4093,835,77,08-05-2024 00:00,19,16
1747,43,BLOG,601,22,0,29-08-2025 00:00,9,6
1749,18,BLOG,3912,677,129,18-10-2024 00:00,2,1
1753,47,SOCIAL MEDIA,4758,863,210,07-03-2024 00:00,17,2
1755,23,BLOG,1901,209,60,25-11-2023 00:00,15,11
1756,29,SOCIAL MEDIA,2702,848,316,05-08-2023 00:00,13,10
1757,46,VIDEO,479,18,0,09-10-2025 00:00,14,2
1758,25,SOCIAL MEDIA,6840,1294,447,26-09-2023 00:00,20,11
1760,45,BLOG,4504,803,218,11-05-2024 00:00,10,6
1761,46,VIDEO,741,214,28,17-03-2024 00:00,7,20
1762,47,VIDEO,571,13,0,25-07-2025 00:00,13,5
1763,37,SOCIAL MEDIA,4562,960,303,05-09-2023 00:00,18,13
1764,37,SOCIAL MEDIA,2242,328,38,11-01-2025 00:00,18,18
1765,27,BLOG,1701,146,12,01-01-2025 00:00,4,16
1766,28,VIDEO,3633,878,223,27-10-2023 00:00,10,3
1767,21,VIDEO,896,69,10,24-09-2024 00:00,6,14
1768,30,VIDEO,5074,1437,397,03-02-2024 00:00,5,14
1769,4,VIDEO,1799,94,3,15-02-2025 00:00,17,18
1772,29,SOCIAL MEDIA,2050,269,22,10-08-2024 00:00,20,6
1773,32,VIDEO,480,6,0,14-12-2025 00:00,8,19
1777,45,BLOG,640,61,3,10-04-2024 00:00,3,3
1778,37,SOCIAL MEDIA,3264,474,176,04-06-2023 00:00,5,20
1780,10,BLOG,743,14,0,03-10-2025 00:00,6,17
1781,7,VIDEO,3042,749,317,21-05-2023 00:00,13,13
1782,34,SOCIAL MEDIA,929,161,18,27-09-2024 00:00,7,12
1784,22,BLOG,1699,130,8,25-04-2025 00:00,1,7
1785,46,SOCIAL MEDIA,6879,2422,846,13-07-2023 00:00,20,7
1787,33,SOCIAL MEDIA,252,8,0,19-06-2025 00:00,3,11
1788,28,SOCIAL MEDIA,7447,2462,242,18-08-2023 00:00,13,15
1789,4,BLOG,30,0,0,15-11-2025 00:00,14,14
1790,41,SOCIAL MEDIA,3289,440,114,08-05-2024 00:00,5,5
1791,37,VIDEO,4835,872,150,21-01-2024 00:00,12,8
1792,45,SOCIAL MEDIA,5903,2396,657,11-07-2023 00:00,5,15
1793,49,BLOG,852,251,37,06-09-2023 00:00,5,7
1794,25,VIDEO,5150,1425,277,21-04-2024 00:00,9,8
1795,6,SOCIAL MEDIA,383,4,0,07-12-2025 00:00,4,8
1796,4,BLOG,1638,328,27,23-08-2024 00:00,6,5
1797,19,VIDEO,367,15,0,11-07-2025 00:00,18,19
1798,6,BLOG,2869,875,304,05-06-2023 00:00,5,4
1799,47,SOCIAL MEDIA,2802,723,92,27-04-2023 00:00,13,10
1801,14,SOCIAL MEDIA,8806,3547,739,09-03-2023 00:00,16,12
1803,36,SOCIAL MEDIA,5407,2398,271,05-03-2023 00:00,17,8
1804,39,SOCIAL MEDIA,6258,2159,252,05-11-2023 00:00,8,3
1805,2,SOCIAL MEDIA,3412,947,144,24-04-2024 00:00,6,1
1807,35,SOCIAL MEDIA,255,39,4,16-01-2025 00:00,1,3
1808,24,SOCIAL MEDIA,4480,1057,148,16-05-2024 00:00,19,7
1809,16,VIDEO,490,40,1,14-06-2025 00:00,1,7
1810,20,VIDEO,7352,781,116,02-09-2023 00:00,12,7
1811,31,BLOG,5849,1010,356,18-06-2023 00:00,14,13
1812,29,VIDEO,2920,501,55,09-11-2024 00:00,11,2
1813,12,BLOG,4543,1407,200,09-02-2024 00:00,12,14
1814,6,BLOG,89,1,0,25-10-2025 00:00,3,15
1815,49,VIDEO,627,21,0,28-11-2025 00:00,3,12
1816,1,SOCIAL MEDIA,1722,811,147,03-02-2023 00:00,19,13
1818,28,BLOG,1246,241,31,23-05-2024 00:00,3,2
1819,14,SOCIAL MEDIA,3562,446,139,14-11-2023 00:00,4,2
1820,23,SOCIAL MEDIA,2774,480,66,13-07-2024 00:00,13,11
1821,24,VIDEO,683,50,4,01-06-2025 00:00,3,15
1822,45,VIDEO,424,131,47,26-08-2023 00:00,5,15
1823,9,SOCIAL MEDIA,7126,2167,729,19-09-2023 00:00,18,17
1824,15,BLOG,112,2,0,05-11-2025 00:00,15,7
1825,15,BLOG,647,22,0,11-11-2025 00:00,6,12
1826,21,VIDEO,724,54,1,03-02-2025 00:00,13,20
1827,21,VIDEO,465,48,5,31-03-2025 00:00,2,11
1828,6,SOCIAL MEDIA,1739,68,5,09-06-2025 00:00,14,14
1829,14,BLOG,178,22,2,31-08-2024 00:00,7,18
1830,48,SOCIAL MEDIA,1193,245,45,16-09-2024 00:00,4,5
1831,9,VIDEO,3517,1347,402,13-03-2023 00:00,9,5
1832,24,SOCIAL MEDIA,279,5,0,14-11-2025 00:00,1,16
1835,8,BLOG,1289,78,8,10-04-2025 00:00,9,4
1836,28,SOCIAL MEDIA,3803,499,164,01-03-2023 00:00,17,20
1837,5,BLOG,1042,241,39,09-04-2023 00:00,12,16
1838,42,BLOG,157,6,0,16-11-2025 00:00,20,1
1839,29,BLOG,837,57,4,16-01-2024 00:00,16,2
1840,32,BLOG,9107,1947,774,31-01-2023 00:00,12,3
1841,27,VIDEO,2322,721,313,08-05-2023 00:00,6,5
1842,39,VIDEO,3222,526,131,19-12-2023 00:00,20,16
1843,7,VIDEO,739,25,0,01-12-2025 00:00,12,13
1844,26,SOCIAL MEDIA,884,20,0,02-08-2025 00:00,12,17
1845,2,BLOG,924,21,1,26-05-2025 00:00,15,13
1846,7,SOCIAL MEDIA,955,296,74,15-11-2023 00:00,3,16
1847,36,SOCIAL MEDIA,1043,13,0,31-08-2025 00:00,1,8
1848,47,VIDEO,1619,68,6,04-01-2025 00:00,2,11
1850,47,VIDEO,7877,2784,997,02-02-2023 00:00,9,13
1851,14,BLOG,6352,1232,290,18-01-2024 00:00,17,7
1852,46,VIDEO,266,29,4,15-12-2024 00:00,8,17
1853,47,VIDEO,7901,1266,227,28-01-2023 00:00,5,13
1854,23,BLOG,1904,164,7,24-11-2024 00:00,7,19
1855,9,BLOG,1746,523,129,17-02-2023 00:00,6,6
1856,25,BLOG,1267,41,2,10-08-2025 00:00,17,10
1858,27,VIDEO,575,21,0,25-08-2025 00:00,18,9
1859,16,SOCIAL MEDIA,205,6,0,28-08-2025 00:00,2,4
1860,1,BLOG,7759,3142,1203,29-05-2023 00:00,15,16
1861,33,SOCIAL MEDIA,476,17,0,19-12-2025 00:00,17,6
1862,5,VIDEO,417,16,0,06-09-2025 00:00,15,13
1864,9,BLOG,5207,1548,166,10-12-2023 00:00,6,20
1865,39,SOCIAL MEDIA,781,226,51,04-02-2024 00:00,1,17
1867,46,BLOG,2772,567,126,16-08-2024 00:00,11,5
1868,9,BLOG,3875,494,61,03-04-2024 00:00,2,17
1870,49,BLOG,3178,819,300,25-04-2023 00:00,13,19
1871,28,VIDEO,1438,101,17,18-07-2024 00:00,13,15
1874,22,VIDEO,4160,839,175,02-03-2024 00:00,4,11
1875,38,BLOG,4208,483,85,27-08-2024 00:00,18,12
1876,6,VIDEO,740,26,1,25-03-2025 00:00,17,3
1877,14,BLOG,77,7,0,13-05-2025 00:00,17,11
1878,10,BLOG,7350,770,272,19-07-2023 00:00,13,5
1879,26,VIDEO,2165,111,6,09-01-2025 00:00,4,5
1881,19,VIDEO,3848,369,24,23-05-2024 00:00,17,13
1882,43,BLOG,356,8,0,29-04-2025 00:00,18,18
1883,45,SOCIAL MEDIA,237,5,0,12-08-2025 00:00,12,7
1884,11,BLOG,113,4,0,24-09-2025 00:00,18,15
1886,13,VIDEO,2366,396,63,10-08-2023 00:00,7,11
1887,36,SOCIAL MEDIA,1316,339,49,01-06-2024 00:00,16,4
1888,15,VIDEO,50,2,0,18-12-2025 00:00,17,10
1889,48,VIDEO,32,2,0,09-07-2025 00:00,6,4
1890,40,BLOG,7140,1615,553,04-09-2023 00:00,8,15
1891,40,VIDEO,4340,570,151,30-12-2023 00:00,16,2
1892,20,SOCIAL MEDIA,401,10,0,30-03-2025 00:00,4,14
1893,42,SOCIAL MEDIA,1880,333,48,05-08-2024 00:00,8,20
1894,34,SOCIAL MEDIA,5488,1144,262,24-12-2023 00:00,16,13
1896,33,SOCIAL MEDIA,866,96,5,24-11-2024 00:00,1,3
1898,14,BLOG,542,33,2,22-03-2025 00:00,19,7
1899,22,SOCIAL MEDIA,2152,643,169,13-05-2023 00:00,9,14
1900,45,SOCIAL MEDIA,868,205,34,05-07-2024 00:00,1,3
1902,13,BLOG,4584,907,87,28-07-2023 00:00,10,3
1904,28,VIDEO,3186,250,25,07-10-2023 00:00,3,10
1905,27,SOCIAL MEDIA,6524,2422,1016,20-05-2023 00:00,13,1
1906,25,SOCIAL MEDIA,1627,185,11,20-03-2025 00:00,1,15
1907,9,BLOG,791,200,27,21-02-2024 00:00,5,17
1908,22,SOCIAL MEDIA,261,18,2,19-09-2024 00:00,4,11
1909,23,SOCIAL MEDIA,5160,657,171,31-12-2023 00:00,12,15
1910,36,SOCIAL MEDIA,851,327,44,11-07-2023 00:00,7,8
1912,43,VIDEO,1123,137,36,05-09-2023 00:00,8,10
1915,17,BLOG,1556,465,167,04-05-2023 00:00,6,10
1916,35,VIDEO,5893,689,188,02-03-2024 00:00,14,15
1918,4,SOCIAL MEDIA,5318,662,136,29-12-2023 00:00,2,12
1919,32,BLOG,589,18,0,22-09-2025 00:00,7,9
1921,11,SOCIAL MEDIA,1300,58,4,29-11-2024 00:00,8,3
1922,32,VIDEO,9102,2705,362,11-03-2023 00:00,16,13
1923,3,SOCIAL MEDIA,321,8,0,17-10-2025 00:00,9,19
1924,17,SOCIAL MEDIA,1393,233,35,10-08-2024 00:00,16,12
1925,47,BLOG,1324,169,7,26-01-2025 00:00,13,15
1926,42,VIDEO,3180,297,42,21-09-2024 00:00,7,12
1927,44,BLOG,1833,274,33,28-06-2024 00:00,9,5
1928,13,VIDEO,452,39,2,14-06-2025 00:00,5,17
1929,33,VIDEO,4748,1178,235,10-10-2023 00:00,16,6
1930,25,VIDEO,2303,490,22,19-09-2024 00:00,15,13
1931,43,SOCIAL MEDIA,3953,1506,501,02-09-2023 00:00,7,1
1932,28,SOCIAL MEDIA,1049,29,1,19-07-2025 00:00,4,15
1933,33,VIDEO,6067,1230,96,02-10-2023 00:00,11,20
1934,19,BLOG,6707,868,205,24-08-2023 00:00,14,9
1935,40,VIDEO,882,18,0,01-10-2025 00:00,6,17
1936,32,BLOG,2073,126,10,14-02-2025 00:00,5,7
1937,14,BLOG,193,3,0,16-10-2025 00:00,5,5
1940,38,VIDEO,207,4,0,17-11-2025 00:00,6,7
1941,7,BLOG,2908,195,14,19-10-2024 00:00,2,6
1942,19,VIDEO,6758,1704,249,29-11-2023 00:00,2,5
1943,48,VIDEO,400,18,3,20-11-2024 00:00,18,7
1944,41,VIDEO,1396,54,2,07-12-2024 00:00,9,1
1948,29,SOCIAL MEDIA,1781,115,10,24-08-2024 00:00,1,4
1950,35,SOCIAL MEDIA,1218,181,21,04-10-2024 00:00,16,13
1951,21,BLOG,4890,1495,165,06-01-2024 00:00,7,1
1952,33,VIDEO,1756,487,56,17-04-2024 00:00,9,8
1953,47,SOCIAL MEDIA,472,35,2,17-03-2024 00:00,13,11
1954,50,SOCIAL MEDIA,7238,1239,325,06-08-2023 00:00,20,19
1955,3,VIDEO,1078,51,1,11-08-2025 00:00,10,12
1956,41,BLOG,496,45,6,05-01-2025 00:00,7,8
1959,31,SOCIAL MEDIA,3700,768,160,04-08-2024 00:00,18,5
1960,37,SOCIAL MEDIA,262,4,0,16-09-2025 00:00,17,20
1961,44,BLOG,6214,1844,193,25-10-2023 00:00,12,20
1962,26,SOCIAL MEDIA,3736,311,53,15-06-2024 00:00,17,5
1964,7,BLOG,6270,563,50,07-09-2023 00:00,14,18
1965,4,BLOG,3239,491,59,14-12-2024 00:00,3,15
1967,14,SOCIAL MEDIA,358,7,0,01-11-2025 00:00,11,20
1970,20,SOCIAL MEDIA,580,12,0,13-11-2025 00:00,5,4
1971,10,SOCIAL MEDIA,868,10,0,11-10-2025 00:00,7,6
1972,18,VIDEO,4259,651,118,10-02-2024 00:00,14,6
1973,41,BLOG,5847,1018,389,28-06-2023 00:00,10,7
1974,16,BLOG,5781,2252,531,28-04-2023 00:00,8,8
1975,46,SOCIAL MEDIA,1990,102,18,10-07-2024 00:00,13,10
1976,41,BLOG,2323,389,72,06-01-2024 00:00,6,3
1977,34,SOCIAL MEDIA,3602,1164,138,08-10-2023 00:00,12,13
1979,1,SOCIAL MEDIA,1649,567,221,02-06-2023 00:00,18,14
1981,40,BLOG,503,50,10,09-06-2024 00:00,6,8
1982,15,VIDEO,1988,291,30,18-01-2025 00:00,20,4
1987,10,VIDEO,2910,577,157,28-04-2024 00:00,8,6
1988,21,SOCIAL MEDIA,6133,1979,179,16-08-2023 00:00,9,12
1989,19,SOCIAL MEDIA,729,69,13,13-10-2024 00:00,13,7
1990,32,SOCIAL MEDIA,204,3,0,24-09-2025 00:00,4,4
1991,8,BLOG,62,1,0,13-12-2025 00:00,5,3
1992,31,VIDEO,4186,640,141,27-07-2024 00:00,14,19
1994,33,BLOG,2605,424,36,18-10-2024 00:00,8,8
1996,25,SOCIAL MEDIA,1115,178,25,29-07-2024 00:00,11,10
1997,39,VIDEO,1039,162,29,17-01-2024 00:00,11,11
1998,29,VIDEO,3101,843,229,25-09-2023 00:00,12,16
1999,30,VIDEO,601,11,0,11-09-2025 00:00,5,1
2000,43,BLOG,4113,979,177,30-01-2024 00:00,17,8
2001,14,SOCIAL MEDIA,3040,278,47,22-12-2024 00:00,1,2
2002,9,SOCIAL MEDIA,905,22,0,12-10-2025 00:00,3,18
2005,48,VIDEO,673,30,1,22-12-2025 00:00,14,8
2007,29,BLOG,1140,38,1,21-08-2025 00:00,5,12
2008,24,VIDEO,2457,424,47,01-07-2024 00:00,1,5
2009,2,SOCIAL MEDIA,6357,1084,222,10-07-2023 00:00,1,3
2010,39,SOCIAL MEDIA,1981,66,5,14-02-2025 00:00,4,4
2011,20,BLOG,1110,133,16,28-10-2024 00:00,5,16
2012,35,VIDEO,863,90,25,19-04-2024 00:00,7,9
2013,5,VIDEO,805,14,0,02-12-2025 00:00,12,1
2014,38,VIDEO,2419,108,12,01-02-2025 00:00,6,1
2015,23,VIDEO,394,28,0,19-03-2025 00:00,15,15
2016,39,VIDEO,1855,142,11,06-06-2025 00:00,13,16
2017,6,BLOG,779,36,0,26-11-2025 00:00,16,5
2018,9,SOCIAL MEDIA,3754,1215,285,19-04-2023 00:00,5,18
2020,13,SOCIAL MEDIA,3895,375,48,19-08-2024 00:00,1,18
2022,8,SOCIAL MEDIA,1522,468,158,08-07-2023 00:00,19,14
2023,21,VIDEO,1638,61,5,27-02-2025 00:00,12,19
2024,27,BLOG,929,25,2,09-06-2025 00:00,8,14
2026,16,SOCIAL MEDIA,857,179,12,27-05-2024 00:00,13,3
2027,4,SOCIAL MEDIA,1665,89,5,15-05-2025 00:00,20,9
2028,17,SOCIAL MEDIA,462,55,3,01-05-2024 00:00,11,18
2030,7,SOCIAL MEDIA,4036,1459,318,06-03-2023 00:00,1,8
2031,15,SOCIAL MEDIA,537,96,25,05-06-2024 00:00,16,1
2032,49,VIDEO,1199,137,7,31-08-2024 00:00,8,18
2033,46,VIDEO,4186,315,54,29-08-2024 00:00,16,13
2035,21,VIDEO,4173,620,48,29-11-2023 00:00,19,10
2037,16,BLOG,1991,784,306,27-04-2023 00:00,9,9
2039,15,BLOG,3641,257,13,13-08-2024 00:00,5,14
2040,26,VIDEO,55,2,0,31-07-2025 00:00,4,11
2041,43,SOCIAL MEDIA,338,15,0,06-06-2025 00:00,10,15
2042,46,BLOG,2208,88,9,30-04-2025 00:00,8,14
2043,28,BLOG,2851,515,60,11-07-2024 00:00,20,14
2044,28,SOCIAL MEDIA,4893,591,46,30-01-2024 00:00,12,10
2045,27,BLOG,1350,173,14,20-03-2025 00:00,18,16
2046,33,VIDEO,6292,570,60,29-08-2023 00:00,13,18
2049,8,VIDEO,889,59,7,16-02-2025 00:00,13,11
2050,22,BLOG,2684,714,163,25-01-2024 00:00,2,2
2051,38,VIDEO,5150,1458,320,28-03-2023 00:00,5,3
2052,44,SOCIAL MEDIA,3082,348,112,07-02-2023 00:00,19,9
2053,50,SOCIAL MEDIA,836,32,1,05-11-2025 00:00,15,1
2054,37,VIDEO,3560,1267,430,17-01-2023 00:00,14,17
2055,34,BLOG,6236,2447,855,20-01-2023 00:00,17,8
2058,37,BLOG,3086,848,157,20-08-2023 00:00,15,19
2061,21,SOCIAL MEDIA,847,79,1,04-05-2025 00:00,18,8
2062,17,BLOG,1874,233,19,22-01-2025 00:00,11,18
2063,27,BLOG,3226,1062,390,12-07-2023 00:00,18,6
2064,32,BLOG,2285,287,21,04-02-2025 00:00,13,10
2065,50,SOCIAL MEDIA,60,1,0,28-09-2025 00:00,14,1
2067,14,VIDEO,272,9,0,04-09-2025 00:00,12,17
2068,23,BLOG,2520,234,7,25-01-2025 00:00,16,20
2071,48,BLOG,7799,893,289,08-03-2023 00:00,11,5
2072,7,VIDEO,573,13,0,08-12-2025 00:00,6,3
2073,27,VIDEO,2036,363,53,10-03-2024 00:00,16,1
2075,32,BLOG,7692,647,174,10-07-2023 00:00,6,1
2076,9,SOCIAL MEDIA,7961,3194,1190,08-05-2023 00:00,13,11
2077,46,BLOG,3608,1008,236,04-11-2023 00:00,6,17
2079,19,SOCIAL MEDIA,1035,38,2,05-07-2025 00:00,18,7
2080,36,BLOG,4610,1023,282,26-02-2023 00:00,1,20
2081,41,SOCIAL MEDIA,4103,404,94,15-02-2024 00:00,9,2
2084,4,SOCIAL MEDIA,4661,1127,205,04-04-2024 00:00,5,15
2085,8,SOCIAL MEDIA,2521,350,39,03-08-2023 00:00,10,13
2087,6,BLOG,2247,388,72,27-06-2024 00:00,8,16
2088,45,BLOG,1649,172,21,26-12-2024 00:00,16,6
2089,19,SOCIAL MEDIA,5554,514,102,11-09-2023 00:00,15,19
2091,50,SOCIAL MEDIA,5643,1027,79,11-11-2023 00:00,6,1
2092,39,VIDEO,3022,1497,444,07-01-2023 00:00,12,10
2093,26,VIDEO,295,68,17,23-11-2023 00:00,17,4
2094,19,VIDEO,582,73,10,21-02-2025 00:00,20,13
2095,24,SOCIAL MEDIA,736,11,0,24-09-2025 00:00,3,2
2098,28,BLOG,3662,430,119,19-04-2024 00:00,7,16
2100,19,SOCIAL MEDIA,2380,188,7,10-04-2025 00:00,13,19
2101,22,VIDEO,2935,331,34,02-02-2025 00:00,5,16
2102,18,BLOG,969,35,0,14-06-2025 00:00,18,5
2104,4,BLOG,4839,628,163,29-01-2023 00:00,3,9
2105,12,VIDEO,1077,27,0,03-08-2025 00:00,10,20
2108,5,VIDEO,6255,671,145,17-11-2023 00:00,2,11
2109,21,SOCIAL MEDIA,2596,775,108,29-01-2023 00:00,13,15
2110,25,BLOG,2071,269,20,03-02-2025 00:00,8,5
2111,2,SOCIAL MEDIA,3123,454,62,08-01-2025 00:00,14,19
2113,35,VIDEO,1898,160,8,21-03-2025 00:00,11,10
2114,49,BLOG,184,9,0,31-08-2025 00:00,11,2
2115,50,VIDEO,6972,2070,246,16-02-2023 00:00,7,11
2116,42,VIDEO,3314,618,61,20-02-2024 00:00,18,4
2118,26,VIDEO,1157,165,23,05-10-2024 00:00,13,2
2120,21,VIDEO,174,18,1,10-05-2025 00:00,11,13
2121,48,VIDEO,1103,48,2,28-09-2024 00:00,3,18
2124,7,BLOG,526,170,42,28-04-2023 00:00,6,4
2125,32,VIDEO,1806,236,23,24-03-2024 00:00,18,19
2126,49,VIDEO,64,10,1,19-06-2024 00:00,13,9
2127,49,SOCIAL MEDIA,2728,196,21,03-03-2025 00:00,5,9
2128,47,SOCIAL MEDIA,2165,191,7,07-05-2025 00:00,8,11
2129,12,VIDEO,757,58,6,14-03-2025 00:00,19,10
2130,34,BLOG,1706,69,5,29-01-2025 00:00,15,12
2131,14,SOCIAL MEDIA,1753,113,11,22-06-2024 00:00,8,1
2132,41,SOCIAL MEDIA,516,20,1,21-07-2025 00:00,2,11
2134,23,SOCIAL MEDIA,5173,1033,283,11-01-2023 00:00,19,12
2137,33,BLOG,154,13,3,04-05-2024 00:00,20,11
2138,31,SOCIAL MEDIA,2484,319,87,06-09-2023 00:00,5,4
2139,44,BLOG,1669,91,8,30-03-2025 00:00,9,5
